NU_INSCRICAO,NU_NOTA_MT
41486a1936312d298dd64860a5d146bbe6e1f6ad,451.9018749999994
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,0.0
eaf79174460e09e7653d588de06f97e1bbd42138,504.9467499999985
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,417.82674999999944
2181b6cd1a507e4be28b56bc22a49fc0c508891f,474.7800000000003
5cf539ec5fbefdd7e36c73555623aef55261b30a,616.0008749999988
cfcaab878786f9216a4d8433f2a46bad9276aee4,463.12999999999965
1b24de7ad1184ad4a97f373e876b96eea61c6b17,510.4714999999994
c261830482fb017b2cca67da0781f4b8b8d83187,0.0
62add403579d50fbee420593bd16447b10679b89,460.90275000000025
d8e056958f364d9b9abc8cd7d7e464341655e324,0.0
e00b16108ae0577000f16ced5a92205b35879b17,448.86362499999944
578b34d9c52218727f025eeeb7e9ece099e7962e,0.0
91011d06f4c11199a3ae872aacadadd7d5d75f1c,0.0
139838127162e6aa92bebbc5651e0472286a0619,0.0
3c4914af467ac58e125a45a078ab6cd43e13b655,440.5810000000001
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,424.07874999999893
df7d7db821755b6e9a024a3cebe06b8155d9c708,419.9661250000003
8134453bc66345ba09033fc2118df694fa6a5299,462.80199999999974
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,500.7952499999999
b04d55df23021bca201b74ffe2e63ea7f2449877,489.73800000000045
3f318550fb1494cc6160d1e031ae29ac2fc065aa,448.5562500000001
ef77de8ef635260390a3261262869ca5c6135f59,0.0
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,0.0
c7cc0461b2c741ae81ee815a975dc6b9e514875c,451.2314999999992
73274817307e9baf478abdd2e6e73bab0ab26ecc,0.0
af6c4e9ec5b12de767977306416bd0d9447d310d,442.90400000000017
7b309e8114f95274ac95aad6697df953fce1d861,437.5028749999993
354a476d6cc00db02bbe4bacbebe0298c14b9926,0.0
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,435.6474999999992
adcb305091a3f8b4a9771362caaae7d2b39465c2,451.43237499999975
3b08ec5615162eeef39ddf97c305601f8d6be53c,616.6451249999998
dd8bf6ed8a7291b0bac35478a7d4812939478898,543.1069999999988
298c9c61c87385c00c8eaa4192d153a8d059e411,447.7360000000005
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,0.0
64449fe7c928f02f796c5b0d527c681b537f7859,452.07787499999904
bfaa66d24544cca4105e4364d9228bb8dc61c14a,0.0
62d6fdccdcae41351a63bcd346eb65178c0481f1,0.0
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,550.588124999999
f0d08da594cee151c351acda8e05cedb7aa8f2e6,532.9221249999995
cd2030092aacaa9580845fc92189ad3bc1a88129,412.5024999999985
1372e1ae0bd729de3f59baae76f62b02b73b21ac,440.6000000000002
3a74629fd3af085f644ada2fd31359de263dc95d,447.3047500000004
c5c4d066740c70017879a186e3df0b148edb1785,419.3937500000003
93622845055ef268067ee6964763aff9683e8360,436.5313749999997
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,429.2821249999995
7e760b93b2a189673c81aff7015aca45b4f50f3e,464.3802499999996
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,0.0
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,440.2876249999995
04013eb3b9f5e047e3c384cbc124d6be434890c1,438.98525
da0d4b43fd0c5896ab67944d72aa269aa842668e,583.8641250000001
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,450.29887500000046
bf751d79db8096cf876ac75002003bf2a7da2035,432.9838749999999
6e85f5878fde0da41bcbdeb1050e561c334bc31f,0.0
726af52ecc5309864376cfbb79843e4d9bc67eb0,521.3149999999991
cdad5bfc0354572880fa799d9a0af784137de4a0,0.0
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,486.7692499999996
9cb5797ed8f7ede425ba307f769774b42460774c,448.40625
ac75c3f733f769455017ffdcf9b4ef75af3f853b,433.6524999999996
8c408798149631973f52a14f363b604349f3425d,598.1769999999998
b2994317d9802cb04c018f57f863aaa6fae7a2b7,0.0
0f1c44bdb576aa13a22627c4415521e2a68398e9,0.0
b04c28955fd0f07bf69fc01d69aed8d166814b31,441.2402500000002
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,451.723624999999
fa2603e1077c05493a48a74c6365a8d938b9bb58,460.34037500000045
0432abb93e94758393c78d674c53761c8e7547b2,418.8549999999995
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,532.6356249999995
40e4c903604e672a031abf55a0e9d0be2499e19d,560.7522500000005
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,555.7466250000002
ae275ec587fa99cbc535a14b099e9a53418ad6f5,645.6319999999984
a40bcb038126e8fcc18613587d349c451b17495e,641.1677499999995
9b19bbaedd6ecaef988bef930c5793119b19dc00,452.1826249999988
62d3a19afc54c1410e6e771ea29b909f8796cdcc,0.0
d20057efa140f475a2ab2abe27411b82e8da0e5e,0.0
96e1a9ae54f3094c2837def24b35651fd65b7683,0.0
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,473.96337499999913
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,445.14387500000004
f97828327a4314a4678a907d32d289e43235a80f,0.0
46ef075a91ce3096159d24ef137e502955a2e92a,448.2582499999998
525cdb6a9a5f67818cf00847195ba88f8fe91978,0.0
0fd2ebb2cba41467a2f1f064879e27c14671db11,433.4216250000004
1a4a64788e42e62aebaf976e118e4312f271be20,553.0465000000005
53c0a7d0d86fd533212fc581cf32c5cccadc294a,0.0
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,487.0402500000002
fb888df8e882e6c0d8422fbd16748fe087fba56a,0.0
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,451.430125
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,0.0
d920d310fa85f5d607cddd3f366d1fb4901372da,470.72324999999915
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,466.8060000000002
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,0.0
ba01e15e5a2f24d0dd9b724618655a329ad61213,467.81400000000025
dbeac2f05498472ec708163898309999efef03f2,405.31174999999894
31782322f561ad5f596f6ae148c8204fad23705f,0.0
bfd9561d59f723b856dbcc1ce674e11bba238a99,0.0
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,549.5588749999996
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,458.4588750000005
825b9a5eb0d8725082051b41e082aed01dc9be7e,443.5283750000003
67d77c90ad21e26bfc94677547f6910b01dc1d32,418.84162499999894
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,0.0
74271d115ce6ed32aa2aa834385200a606c62bce,408.43437499999976
6efd349903f7b391b6f920cc76de7b507258a8c9,427.00049999999965
e85ffa10d21d03b9b4e925b5808dde341be4a62e,0.0
c0934de7b64b1ea909ce77c97580606e18936874,603.3336249999996
f81906feca10f1eeb5153e9f662a06040dc795c9,523.6263749999994
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,432.2481249999994
2ad02e38865830766bb87531dcb154852364eb39,535.5929999999983
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,0.0
f986cc713f62755c8e4e47a388f9775fe2f46b40,454.93987500000077
143481c553f2f07d71a7b02d4364cf716eb213c3,536.0091249999981
7c2c0ca131808098924fa3305efe67029c95e527,486.2338750000004
862074b9b6dcb5e90476279725b9d0aa991f1e86,431.5428750000005
a5873b09206a34e65ff84c5d12d27998701220b4,409.38937499999867
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,439.606125
cd532929efcd6be773ba62fc83c631a77eb24e94,683.1429999999999
64a70bc39c408304ecb8e572765315a3896ff833,467.9475000000008
5573caf7f47589820461e64565f85c11bf9f122b,479.7451250000003
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,575.4962499999999
e7f989fad23aa525007003e7d1382ae56c9947f5,446.44862499999937
44b8f6f734d554fec0da2e60da8d27868798c802,449.1676249999991
ae0ce3518210a23804d30a83c92f5c2da6fe1382,0.0
34d6082a74330b3f5bc565fc573674afaa03f661,796.3777499999961
d25c087f96c3997d6328b953d4a710d27ef5838a,476.8773749999996
0e916480daf872f3cfd63c9decda513616804b6a,0.0
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,0.0
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,468.7515
e447d3f2d58677fd267d7a03f501ef642a1d4e06,433.70624999999933
fbe1950b1a096572f21ea11345473fefcba6c84c,487.2826249999995
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,0.0
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,426.9039999999995
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,0.0
48bb95f95bf1597bd67366fb50610ada3df98863,429.6383749999994
51ae593280f360e68b5400abcbb0d37f1ecade71,854.1987499999968
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,0.0
d306f972ccb66cdd4b336af47af14e1bf8240cec,0.0
8a1a696322f3f7e0861982fbca06cdbb039832d9,0.0
6058199e6bda1e0af51a1186b65ff76d4fe4035c,521.1876249999999
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,420.6242499999996
31a4df5d818242efa0d50309c9bd5e503d3811fe,447.19987500000025
89c71043264315c4e0eea0f8775363a12dc82061,418.7222500000004
81d76646552b14b85adb5d258e5a135fd7ddb86a,454.3576249999995
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,0.0
b63eff83ebc02e1bc7a73477edda3b76a05571b6,0.0
c4a3b96cff4393b06246604527f1a558ad8b66b3,529.0872499999998
dc284de80ad0db4a78bee253f995f0920e340cfa,0.0
45eab0d008b4971810ca4b2d7b735916d9991a9a,652.6303749999995
982fd0566d5924b506fe1477fda3513984c4c702,546.5702499999989
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,482.78924999999964
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,429.3550000000001
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,0.0
8cadd025151167286941b7d4f113e0335e046bbb,578.0822499999997
412696b14eed4da0a81260862fbe1855d8fc75a1,0.0
6629196865947bb489338e3fa1c9f0e56614ee72,475.79274999999944
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,423.44462500000145
bff7d200b32aa005540af908fb325a46ca9bb742,427.0007499999991
22a2734a900eec40dd32ef379894cfafe40c63c6,0.0
edfe4f7961749b29d0bcb06933f1a8710846e116,0.0
5d42040f9935aff1dabc32c4f5a578148138e1af,429.16825000000017
bd01964e27b0e530ca458b382b07493aeb48a2ef,436.1798750000003
6588cdc7aef843b1775104bc38017bb3f808c7bc,428.89337499999993
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,584.2812499999997
1d705b7b461dfd626645d5df319ab733c1c1ca73,492.20462499999894
106b58912414f794e754883865bf6e4cf68adfbc,465.62162499999977
308f5a51e95317261a7d66fa83feaf3504542cbe,0.0
973c923e39db780e329a64c6049dc85d9be17978,428.6436250000006
19dd82f8d74cf3f076d24e9985dae14d95a9318a,0.0
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,434.8656249999999
7f9879b40a268318e2a969e73156aa9df7a48c13,522.7630000000004
3060b85e8d3e20b11f4391e64c6f916cede388c5,0.0
866d7784ed1380003929da44f965aef9339702f9,586.3014999999979
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,445.2806250000004
032ef02de121b7ab5f2ee4ffab719f464050f862,0.0
68040110ffe6ecacbbff5e21086c8c416132a22c,0.0
f66562b958e6349449b87fea0a01fab214f6ec8b,400.4432499999997
beefc7a89a2d9882e5983d80e356f8b7c23994f7,471.09912500000013
82d7709a8445664e93038482fbfee478e8a40273,474.66900000000135
e3929d32c498f8e45ae326017cf7c60308880d94,614.2176249999989
9da35674034a0a1373298436fdfb2f1d840a6da2,426.66325000000006
6d980e58439452168c46e569c5671e7820d0800b,0.0
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,429.86649999999935
2f8e05c2d702db25093589b14295ab88abf009e0,0.0
407861b22074fd4b864404e8ef0942947c9ec7d7,0.0
d426e04457c4fc8b4068a7da6805a7ab8e07224d,474.93712500000106
70aa6679bdb9627324f6626534a7709cdcbdb0f8,0.0
f5c04dc290d6706af8214800e25be19129dc9f7b,435.5851249999993
cd20ace0b8fb57cecb028764042f1c7851d39507,429.36912500000005
eb5f0ef501357740c2ac626bf1ce233475aa47af,481.6130000000015
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,0.0
383f9cdf1c3d46a2cd312345792cf74f15e4b746,523.3546250000004
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,0.0
fe23ba819708fa369addcf9e6dcc7657cab3a96a,478.001625
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,654.5949999999997
c4e415962974bee4963519523194e05c3638dd39,0.0
d50835b7ccba559c85daac789b52a4dd31e98eb9,0.0
b0e8139fa43e8c764878dcd69f3548d74353d838,445.7763750000005
e023d054a9a69d221946660afd3b8cabfcd05230,0.0
9284a89fdbdd88fe9877dad42e9984e7e2484e20,477.4241249999994
f4c4cee74ce9ede036564ef9b80aba39c768e126,406.9281249999998
b1b16d232ac65293996ef45fcac75a0fca3e7325,0.0
b8fb9eb73a9f599896d49678bdab39e07479b2ba,425.862
c04b0546f83b9eb90d11ca7597181b9ef956a80a,0.0
bee771ff249f080561ad1b67c3a0050a3ab89b32,477.5157499999997
b1cb99c8b63b442384c0af490ca27366e5a91489,0.0
809ec35d37a181001a42e6340709505e78a2c577,419.58025000000043
67da0b704f0c6cc6037509ab516aaaf58fd950b0,453.15612500000054
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,434.38612500000016
4617bca8992d06315c5592eb69d2493ac7ddf543,0.0
60290f6053f0e9a625bc9d2f699ca507e8985292,421.57075000000043
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,451.9092500000003
89d16717c0a898a0955477e778e309036aa6e584,0.0
151d112bc6f05c1069b4b743f73f92a08826741e,0.0
a90416a3b247048aaff99c5f2f88a45e2dc20046,0.0
4dff8608a5941c894c2f71aae910da722b5b2b2d,417.58712499999973
67833093fd0fde740199378acf55c33de750736f,462.1765000000004
23c6b7ea47102c0ba28ac805a03304d515494ecd,504.72687499999984
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,0.0
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,428.9902500000005
68b155dada9a40aafaaa7714e063a432dd8275d6,420.5969999999997
bd21086734939a7c2bc239854d12d7b8b2009fd6,0.0
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,615.1166249999995
04df4468d9913083f7984969a8b2892f210b4193,426.3522500000002
cc2a0d12abf9b0917d668bec85e91fafddac7c45,536.5279999999988
3c5e07f1980f7cd16cd801e5f1b4f02825274201,0.0
e9b1849607e9d8ab47b7fc39be369805313dda59,418.68587499999967
f4908c99ff49fb68410ac0d479e7def865dbff16,0.0
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,0.0
8919315667eed33ef7df11b0dcfc40d6d69163b8,0.0
0adec45c06749fe632ed2304c345b14418d15871,0.0
95a22a438d6ae5aae37830d6a7fc74e75fc981af,422.8140000000008
27584421ac81833fb4ccf564a6fcdd4ac2b698be,543.361374999999
e720fd525ae844a709b93fdb28f7914c48d8160d,517.8947499999992
24fa503c4c1225e71a37fe92b354c626e099cbb6,632.6082500000007
6af857c10637e8e60ee8723080d306cf45181a2f,618.2217499999995
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,0.0
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,456.73012499999953
fe61cad7894d78b02178a3eb5ec99ffdb5351160,0.0
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,0.0
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,451.1559999999998
3a9507cc35b592af5172dd8ebb28cc89827e3f68,425.7294999999997
132375a118767bda43cef7d17fb9ee7e3910fda6,0.0
551f1885fa0f60bb05f612a39cafe53130ac961e,416.6183750000002
399626499b7dfe518b8a4a57b801dae132f325db,0.0
cc3750ac71c85cc688659b3eb20dc112738eb623,740.335375000002
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,421.3036249999997
9c87e30e40e82eba487a7fb0b594eb881db74389,399.3938749999995
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,0.0
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,450.58074999999985
f3931aca05bc6c99fe0c03619fc54098c0c515ef,0.0
16f6526457cc7d849c2a9829efa0e021c78353f0,494.8422499999997
74b0cbfbe74747c9780b564db3e624d3c19878a2,451.74800000000005
fc67a6d22a9d1beadaf42cd714789d5749800b19,431.5479999999989
d0c7acbad13d292e637f23633da232e29186e20c,437.3043749999999
b921a4ac834cc1109c06e7c1de9439c0daf16e06,543.304374999999
e31ee5529458da77ca3239ca06f64465e737e454,435.2568749999998
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,0.0
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,482.5140000000002
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,518.4380000000004
b095a86f58a41adaf4197caac4b38de0a96a4058,0.0
05a25962f9f30d8544842ec3d79244e99d11017b,663.242875000001
458f801c533d802e3655e9bbced52ee22826f197,472.31662500000033
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,436.3652499999997
293ffd1359a352518d31928214161b644128851e,534.3206249999995
95068b8d72613d8b51b22243060dd50a498e4dbf,477.3615000000004
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,397.3418750000001
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,459.59587499999964
758e005c28f680380e79d7935f29ce42c3b49dfe,517.0399999999989
881348d182c96239cf7f78a13cefa5adb47fb752,0.0
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,489.99137499999915
88bf2ee39f502979c06148c8ed9ad29b2df033a0,0.0
52a23c1eb5ea201859a91a6cb70114032878f7da,443.4641250000012
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,543.3642500000001
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,0.0
6dccb96a95dd55aeed519fcfaf84d26493df68fe,0.0
ec12ea01cda3dcf0c6271ea7140c656f4774264b,438.6533749999993
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,539.0475000000001
c62671ce23840752f47d376866a2f2e0bb5a8248,0.0
131010225a14ea18fa1748a59efd6413fc0eb338,472.3912499999988
a2b095e8fed2a3edb2a751b5e1e71336757e278d,470.8109999999999
766e70bac5c7e88381749ba3f140e03132b0858e,419.4831250000003
92f75ecf86b6e027c977162cc4297db8d280b2be,461.2543750000001
a2b2a641336472d368c2c4b2253e9455fd58d688,0.0
a3af6be26868494212d438ddc80ba11e55d7261c,543.9788749999991
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,0.0
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,0.0
defb13732108dd8d257e70b84e439d9020576209,472.3166249999989
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,0.0
8120c2970d5087725caa5d3d87fcfb24155d181b,416.6732499999993
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,500.7593750000004
95ced045710caddbab17dd0552eed9f15d76b4b8,572.0449999999987
629fba23b8937cd3f4ae214255cc9b01b601dc9d,0.0
17cafdecd37633480065ba97838ed940156e0a07,457.1422499999997
6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,0.0
39342260b5d0b77e66491fa443ba490d843c00f9,0.0
95dbcd144e591c2694acc9bc942726784469d0f8,0.0
5f553236d725160fdbff443604199b293f1f44ce,474.76599999999985
869b7dfefe247dfa859db744c33c2678411dd945,472.45249999999913
4f718d14fd2f4506b47f244ff6ba9989cf256207,0.0
c910640a6e6c25b259dfcc4990f2899245e988ca,429.7563749999992
c9210ff822feac437edffb18dda200a8f3ea1a59,438.31274999999937
e18348afecf00cc3d88f3ba48351ce1843f220a0,466.8649999999998
5954217e13179b6043acc782e102668a2612a8e4,477.46125000000126
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,447.23699999999883
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,467.2459999999999
ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,0.0
1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,0.0
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,485.8996249999992
a7275f430267de859f35ff4b68e4a276e5be7279,475.81724999999955
5d8539ebe86a27c576d5f46bcba6ba71031a0143,0.0
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,436.11937500000005
870a45c11058f7dfab6d067039447ce546c208b4,0.0
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,461.33674999999926
812dad3abf68e537e7a5f58627c83daea4375233,438.3903750000002
03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,0.0
8b9fea02641babf2396079c6edfed9abb45117bf,451.1453749999993
b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,0.0
d8788a6c3e384b392b77f519451fed79c34453a2,680.7613749999989
1e6d53083bfb60a532c211edc06a3b3122eaa340,432.4032499999994
67c6e2c1d6737147e2585acdaad8d38d14c09c4f,0.0
1db27ec90efad017f1e8e8998389d75f98149663,452.35812499999827
ee22b8c134e9178600d57236685e0822b2034601,643.8252500000007
b03c5ebab160571176fd665bad3b559d23d28f4d,578.8687499999983
018c21da2ea1df6cc5d00ce480c48672c234ddb5,518.6707499999992
5a71e57629eb2d9b1281fa0acf78fc410f82233a,414.96749999999963
63add5acaf261ef36ff419c5cf3301d8b1a91b06,433.49737499999856
5b7f5fb34de0f846635830319871e2bdd06857b1,466.3576250000008
e074b29573906c0b39248900a4d73df3a44cb72f,449.11075
b531258b394067bfd55762aecedc84154e145dbd,0.0
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,471.0363749999991
6581d33040854c49896098641bd48cca28d0bfb1,442.5694999999993
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,534.0211250000011
07333b87f6d8b5cf5c7022761b649115d184b038,0.0
9f92a391a271d11a1530427da3a2cfec21c57679,0.0
e5129f4e0fead85906b2b0ef48b253420c85060e,416.22637499999945
e6a92b275fb840ad324abb74e09a4d3517e7785a,0.0
64a758225c8fee36cfc6a33f8ce52435bee3f22b,503.14312499999875
7866c1a752ede108330f59479ba22bbe27e24959,452.6460000000006
e2d2423c2aa3c3191363bccba383a85740b6003a,460.8529999999997
e26a4055e714830a051bbd4118cb4e10cfe613f9,436.1093749999997
a2a35215a2bacc65b551efa3a17f34c5566ba27b,425.4353749999991
9e53b4840e7a00693adbb1eb46654e76c8309a61,465.3589999999996
ed93af2a0aa97c2b5e891d2ffec52090d447b8d4,0.0
4665254e0bacb0ecb8a006903b69fa80b51490d5,492.73399999999924
64a6357ce0328ec2be2d70104169f3b044bc3e98,0.0
166fb0fa70c428f172f3fcb85eddff4b3ca33545,511.6582499999988
b7e544c21d1ff99ef7b6d78a86b325c0645c9160,0.0
766c88ba88b04bd663ed05616d542db453b12cd5,0.0
16ba4511e82380eebd8917142d36a7f2ca28afd9,420.2457499999999
d03bea3b98a10800cf21885099655d78156b34c9,0.0
cf8eb8667a6230dc65850cccf3a1abf21ba8391a,0.0
b9ceb5058547f7ba48f2fc6323c2dad311e83349,0.0
1605b2665d898bf88f2d12046ffc219fc98011dd,0.0
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,425.24950000000024
2b40888cb9a0fa0aca9642febd79836b4a71723b,0.0
3783d0f562e9914300b98214cbf59c47df628116,460.309875
6259df3d2eb137841e632a56f2f7cca3e3ff4172,440.3676249999995
89b4c8805837e713f9a730c673c222d2fe78bd69,413.7447500000003
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,592.5331249999998
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,403.12987499999946
c90b14063cc4b109019cacd40eba1359439a23a8,428.8863750000005
ae4b34c351e6200ec8d84d3b0681e0789dfa1acd,0.0
49412082f17170a1b1a7a0f4811fc3f84cab68d7,436.0263749999995
9f8d3b5c8003823b00814d8650478f4a4123310e,510.3453749999998
8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd,0.0
973f904d79c6d3556de58dd6a26972c4d1f519ac,461.980874999999
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,506.228125000001
236ccca2305d258085cfccd31359d025e8c2ef03,444.5002499999992
6e6e61a418676943dab9187c8c0a7c7608796ef3,0.0
00a65504314fd5a7c062943e9b5f2a282c43c96b,0.0
35c68cb7b68131dd4395dbaaceafc098adb26efe,494.6956249999995
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,460.8443750000005
39f3b003b013995457d88d0f976e589375ea381c,578.1293750000003
be2efc5d7aac68e406e259efd6a1383b0535d030,517.9038750000005
05654f1872402567f29cb0dbd2b6a67ca962ba20,442.9532499999995
01ef84ddbd815b848e2791e31d1e1fb530af0800,471.8127499999987
c617565d917710c71fc918bbd53a980d54c98b01,0.0
0347f75702f7a58defa7830fd2160be814ee63d7,448.7547499999999
e9f4a7e0f743c19594d064f493acc7da5705cb97,526.3074999999997
cbc361742d9f5471b72c408c86a163a3a0babdde,434.0056250000005
51a5c6236ca8dc5f31f3a163b32f27117200f21d,0.0
1d2002450bef0d038cfff583a8a45c1152adff4f,543.456874999999
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,409.1818749999997
b935e46f14ef9cabe4855d768f80a882afc5bbf3,499.40674999999896
dd89be9611dd1e70f883c325c3de4bfd4beddd54,603.8214999999993
7a6f4434324d90047db1434d2218b125200749d1,532.4112499999991
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,530.1512499999999
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,621.9132500000013
b87878311a2b2974047b44213c352effc62b8ba2,0.0
53758d4e489f33ad1709258781c0db4fab9b5803,462.07662500000026
f9cd9be6a34c973e4e837fcfc8da5343b0e6d475,0.0
4d1782421e1635415765058a400cbf70e2efc504,476.16387500000104
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,458.1876249999992
79a6eeecf9786ed8a4c097c4eeb0ea5947796552,0.0
09985e3d85e82b3a084a6854d96f6eaaab8d8273,459.01087499999915
16d75e63608ef1837ee0170830e58cb7d368a3a0,0.0
52e6e0e10f90361c2ff44016e514330a60be586e,436.2668749999988
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,488.5889999999989
4496d0d42a729a789643e669e0f73b068777f1d7,445.0823749999998
0e62088a0bd61cefe0756a63c5af7132651e9eea,422.4461249999996
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,447.0663749999993
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,426.92550000000034
c16dc22c158d28ef77c69463309bd08d7c5b6736,459.53962499999915
62f07fb05c1335d56823a296968f0052ef393852,523.9027499999996
c921879f4f48c0cc5ba092b03e62973976c85a17,447.77437499999957
47dcb66bc3da745b5b5998bcf2a5a8e2b228d3d3,0.0
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,566.7629999999995
fee103a972b59d0ccba0feb8675a40a245112360,427.11349999999976
49aafbfd3dc45435f5e1755a2e0723967d683a6c,634.1246249999998
cb4d8a04111bde60ff9e4f196f92717262918824,0.0
7c3a4910d03e83a50d81e96e6707d17f85205a9d,0.0
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,549.111
65b711ff6055c05fb83d01e46da49803d9dab58f,476.42987499999975
a6edeceb9d45fdd9f131984206250b116b0b94db,585.3069999999985
6cef00b0aa918bae22743dc4934c2d853e005135,0.0
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,428.53274999999985
